id,date,nremhr,rmssd,full_sleep_breathing_rate,stress_score,sleep_points_percentage,exertion_points_percentage,responsiveness_points_percentage,calories,filteredDemographicVO2Max,distance,bpm,lightly_active_minutes,moderately_active_minutes,very_active_minutes,sedentary_minutes,resting_hr,sleep_duration,minutesToFallAsleep,minutesAsleep,minutesAwake,minutesAfterWakeup,sleep_efficiency,sleep_deep_ratio,sleep_wake_ratio,sleep_light_ratio,sleep_rem_ratio,steps,minutes_in_default_zone_1,minutes_below_default_zone_1,minutes_in_default_zone_2,minutes_in_default_zone_3
621e32e667b776a2406d2f1c,2021-11-03,80.121,16.997,12.0,78.0,0.7666666666666667,0.875,0.6666666666666666,1627.55,36.85703,3985.3,91.09238118370982,158.0,9.0,19.0,913.0,84.3217363357544,341.0,0.0,307.0,34.0,0.0,97.0,0.6292134831460674,0.4927536231884058,0.7741935483870968,0.6344086021505376,5405.0,619.0,819.0,2.0,0.0
621e32e667b776a2406d2f1c,2021-11-04,78.941,18.713,10.8,85.0,0.8333333333333334,0.85,0.8666666666666667,1448.58,36.774980000000006,2522.6,90.99190761190256,144.0,0.0,0.0,876.0,83.61896705627441,420.0,0.0,369.0,51.0,1.0,94.0,0.4827586206896552,0.7611940298507462,0.9918032786885246,0.934065934065934,3423.0,482.0,861.0,28.0,7.0
621e32e667b776a2406d2f1c,2021-11-05,89.211,17.448,12.6,76.0,0.8,0.8,0.6666666666666666,1542.55,36.681830000000005,3053.0,89.7692121407814,138.0,19.0,9.0,935.0,84.25851345062256,339.0,0.0,291.0,48.0,0.0,94.0,0.9523809523809524,0.7272727272727273,0.5245901639344263,0.912087912087912,4212.0,476.0,951.0,4.0,6.0
621e32e667b776a2406d2f1c,2021-11-06,78.092,20.405,12.2,71.0,0.6333333333333333,0.8,0.6666666666666666,3087.05,36.62212,11156.5,112.16731135615728,260.0,135.0,171.0,500.0,83.62110805511475,374.0,0.0,312.0,62.0,0.0,93.0,0.4166666666666667,0.953846153846154,0.919831223628692,0.6555555555555556,17470.0,856.0,402.0,145.0,1.0
621e32e667b776a2406d2f1c,2021-11-07,82.959,14.502,12.4,75.0,0.6333333333333333,0.95,0.6,1867.21,36.53504,6669.7,93.85067468704275,280.0,15.0,15.0,611.0,84.65708446502686,519.0,0.0,431.0,88.0,0.0,92.0,1.271604938271605,1.353846153846154,1.1567796610169492,0.6179775280898876,9045.0,695.0,727.0,18.0,0.0
621e32e667b776a2406d2f1c,2021-11-08,75.488,18.348,12.2,84.0,0.8333333333333334,0.875,0.8,1656.93,36.53829,7567.4,85.55929830340965,161.0,59.0,12.0,807.0,82.29241943359375,401.0,0.0,352.0,49.0,0.0,98.0,0.6987951807228916,0.7424242424242424,0.9369747899159664,0.8160919540229885,10255.0,362.0,1078.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-09,75.415,21.582,12.6,93.0,1.0,0.9,0.9,1268.7,36.59494,1447.9,77.57330950813505,109.0,0.0,0.0,798.0,80.68728923797607,533.0,0.0,474.0,59.0,0.0,95.0,1.5555555555555556,0.9076923076923076,0.7857142857142857,1.872093023255814,1966.0,72.0,1200.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-10,71.581,26.145,11.8,83.0,0.9,0.725,0.9,1533.35,36.70114,4487.5,79.61276595744681,215.0,2.0,11.0,806.0,78.99777317047119,406.0,0.0,368.0,38.0,0.0,96.0,0.7831325301204819,0.5846153846153846,0.8425531914893617,1.1666666666666667,6119.0,170.0,1270.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-11,77.11,21.227,12.0,83.0,0.9333333333333332,0.8,0.7666666666666667,1775.14,36.833360000000006,6920.9,85.64529286996247,270.0,12.0,18.0,737.0,77.82894897460938,403.0,0.0,356.0,47.0,0.0,94.0,1.0,0.746031746031746,0.7896995708154506,0.9888888888888888,9396.0,333.0,1107.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-12,68.158,26.246,11.2,86.0,0.8,0.85,0.9333333333333332,1415.76,37.01172,2329.7,77.67356530343008,177.0,0.0,0.0,845.0,75.9621171951294,418.0,0.0,367.0,51.0,6.0,97.0,0.891566265060241,0.8095238095238095,0.9177489177489178,0.9,3164.0,121.0,1299.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-13,73.622,26.669,12.0,80.0,0.9,0.75,0.7666666666666667,2026.46,37.24748,10405.0,86.6913504513189,243.0,70.0,42.0,530.0,73.58934116363525,555.0,0.0,496.0,59.0,1.0,93.0,0.975609756097561,0.9516129032258064,1.324675324675325,1.2222222222222223,14129.0,502.0,854.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-14,69.676,29.569,11.4,79.0,0.9333333333333332,0.7,0.7666666666666667,1523.68,37.51921,4731.1,80.47736333835385,107.0,17.0,33.0,763.0,71.6487865447998,520.0,0.0,465.0,55.0,0.0,92.0,1.4878048780487805,0.8870967741935484,0.8547008547008547,1.5714285714285714,6413.0,239.0,1086.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-15,71.506,26.668,12.2,70.0,0.9333333333333332,0.575,0.6333333333333333,1747.51,37.7911,4473.8,81.6532199855642,263.0,9.0,3.0,532.0,70.65175819396973,633.0,0.0,558.0,75.0,0.0,90.0,1.1071428571428572,1.2096774193548387,1.4310344827586208,1.4301075268817205,6072.0,334.0,1105.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-16,70.995,26.699,11.2,64.0,0.7333333333333333,0.6,0.6,1313.4,38.03683,1056.1,76.59651725753552,101.0,0.0,0.0,902.0,70.4452896118164,437.0,0.0,382.0,55.0,0.0,90.0,0.7738095238095238,0.8870967741935484,1.0042372881355932,0.851063829787234,1436.0,91.0,1349.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-17,69.501,32.826,11.0,61.0,0.6333333333333333,0.525,0.7,1433.98,38.28446,2650.5,78.84952430828315,96.0,10.0,10.0,765.0,69.4923324584961,559.0,0.0,469.0,90.0,6.0,87.0,0.9036144578313252,1.4516129032258065,1.3093220338983051,0.9042553191489362,3594.0,208.0,1073.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-18,78.691,24.395,11.8,64.0,0.7333333333333333,0.55,0.6666666666666666,1515.25,38.46704,2002.4,83.1481073424097,126.0,4.0,12.0,859.0,70.54347324371338,439.0,0.0,372.0,67.0,0.0,90.0,1.2666666666666666,0.7444444444444445,0.627831715210356,0.976470588235294,2719.0,222.0,1216.0,2.0,0.0
621e32e667b776a2406d2f1c,2021-11-19,68.603,27.968,11.2,62.0,0.7,0.55,0.6333333333333333,1579.15,38.61597,2906.6,81.29786227025322,181.0,6.0,5.0,776.0,70.88964080810547,472.0,0.0,399.0,73.0,1.0,90.0,0.7411764705882353,0.9240506329113924,0.992063492063492,1.0238095238095235,3947.0,215.0,1225.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-20,75.834,27.914,12.0,66.0,0.8,0.55,0.6666666666666666,1854.49,38.685680000000005,6053.1,86.72102572697561,170.0,29.0,39.0,633.0,72.72657585144043,509.0,0.0,439.0,70.0,0.0,85.0,1.1282051282051282,0.9090909090909092,0.8844621513944223,1.5176470588235291,8207.0,446.0,904.0,11.0,0.0
621e32e667b776a2406d2f1c,2021-11-21,91.045,13.539,12.2,71.0,0.7333333333333333,0.675,0.7333333333333333,2275.36,38.662960000000005,11342.6,92.41790805702388,251.0,60.0,88.0,725.0,75.24977970123291,316.0,0.0,266.0,50.0,0.0,92.0,0.7875,0.6666666666666666,0.5737704918032787,0.65625,15375.0,571.0,850.0,19.0,0.0
621e32e667b776a2406d2f1c,2021-11-22,77.176,24.266,11.4,77.0,0.9333333333333332,0.75,0.6333333333333333,1436.27,38.595780000000005,2724.5,80.81209832904884,173.0,0.0,0.0,836.0,76.6678466796875,431.0,0.0,388.0,43.0,0.0,91.0,1.2597402597402598,0.6142857142857143,0.7802690582959642,1.3146067415730338,3698.0,107.0,1333.0,0.0,0.0
